,group,song_lines
7278,Coldplay,locusts will
7279,Coldplay,let us stop
7280,Coldplay,i wish i'd spoken
7281,Coldplay,to the reign of love
7282,Coldplay,
7283,Coldplay,reign of love
7284,Coldplay,"by the church, we?re waiting"
7285,Coldplay,reign of love
7286,Coldplay,my knees go praying
7287,Coldplay,
7288,Coldplay,how i wish
7289,Coldplay,i'd spoken up
7290,Coldplay,or we'd be carried
7291,Coldplay,in the reign of love
7292,Coldplay,just because i'm losing
7293,Coldplay,doesn't mean i'm lost
7294,Coldplay,doesn't mean i'll stop
7295,Coldplay,doesn't mean i will cross
7296,Coldplay,
7297,Coldplay,just because i'm hurting
7298,Coldplay,doesn't mean i'm hurt
7299,Coldplay,doesn't mean i didn't get what i deserve
7300,Coldplay,no better and no worse
7301,Coldplay,
7302,Coldplay,i just got lost
7303,Coldplay,every river that i've tried to cross
7304,Coldplay,and every door i ever tried was locked
7305,Coldplay,"oh, and i'm just waiting 'till the shine wears off."
7306,Coldplay,
7307,Coldplay,you might be a big fish
7308,Coldplay,in a little pond
7309,Coldplay,doesn't mean you've won
7310,Coldplay,'cause along may come
7311,Coldplay,a bigger one
7312,Coldplay,and you'll be lost
7313,Coldplay,
7314,Coldplay,every river that you tried to cross
7315,Coldplay,every gun you ever held went off
7316,Coldplay,"oh, and i'm just waiting 'till the firing starts"
7317,Coldplay,"oh, and i'm just waiting 'till the shine wears off"
7318,Coldplay,"oh, and i'm just waiting 'till the shine wears off"
7319,Coldplay,
7320,Coldplay,"oh, and i'm just waiting 'till the shine wears off"
7321,Coldplay,"oh, and i'm just waiting 'till the shine wears off."
7322,Coldplay,lovers keep on the road your on
7323,Coldplay,runners until the race is run
7324,Coldplay,soldiers you've got to soldier on
7325,Coldplay,sometimes even right is wrong
7326,Coldplay,
7327,Coldplay,they are turning my head out
7328,Coldplay,to see what i'm all about
7329,Coldplay,keeping my head down
7330,Coldplay,to see what it feels like now
7331,Coldplay,but i have no doubt
7332,Coldplay,"one day, were gonna get out"
7333,Coldplay,
7334,Coldplay,"tonight, maybe we're gonna run"
7335,Coldplay,dreamin' of the osaka sun
7336,Coldplay,"ohh, ohh, ohhh"
7337,Coldplay,dreamin' of when the morning comes
7338,Coldplay,
7339,Coldplay,they are turning my head out
7340,Coldplay,to see what i'm all about
7341,Coldplay,keeping my head down
7342,Coldplay,to see what it feels like now
7343,Coldplay,but i have no doubt
7344,Coldplay,"one day, the sun will come out"
7345,Coldplay,
7346,Coldplay,reign of love
7347,Coldplay,i can't let go
7348,Coldplay,to the sea i offer
7349,Coldplay,this heavy load
7350,Coldplay,
7351,Coldplay,locusts will
7352,Coldplay,lift me up
7353,Coldplay,i'm just a prisoner
7354,Coldplay,in a reign of love
7355,Coldplay,
7356,Coldplay,locusts will
7357,Coldplay,let us stop
7358,Coldplay,i wish i'd spoken
7359,Coldplay,to the reign of love
7360,Coldplay,
7361,Coldplay,reign of love
7362,Coldplay,"by the church, we?re waiting"
7363,Coldplay,reign of love
7364,Coldplay,my knees go praying
7365,Coldplay,
7366,Coldplay,how i wish
7367,Coldplay,i'd spoken up
7368,Coldplay,or we'd be carried
7369,Coldplay,in the reign of love
7370,Coldplay,and in the end
7371,Coldplay,we lie awake
7372,Coldplay,and we dream
7373,Coldplay,we'll make an escape
7374,Coldplay,
7375,Coldplay,and in the end
7376,Coldplay,we lie awake
7377,Coldplay,and we dream
7378,Coldplay,we'll make an escape
7379,Coldplay,
7380,Coldplay,ooh?
7381,Coldplay,i used to rule the world
7382,Coldplay,seas would rise when i gave the word
7383,Coldplay,"now in the morning, i sleep alone"
7384,Coldplay,sweep the streets i used to own
7385,Coldplay,
7386,Coldplay,i used to roll the dice
7387,Coldplay,feel the fear in my enemy's eyes
7388,Coldplay,listen as the crowd would sing
7389,Coldplay,now the old king is dead! long live the king!
7390,Coldplay,
7391,Coldplay,one minute i held the key
7392,Coldplay,next the walls were closed on me
7393,Coldplay,and i discovered that my castles stand
7394,Coldplay,upon pillars of salt and pillars of sand
7395,Coldplay,
7396,Coldplay,i hear jerusalem bells are ringing
7397,Coldplay,roman cavalry choirs are singing
7398,Coldplay,"be my mirror, my sword and shield"
7399,Coldplay,my missionaries in a foreign field
7400,Coldplay,for some reason i can't explain
7401,Coldplay,"once you go there was never, never a honest word"
7402,Coldplay,and that was when i ruled the world
7403,Coldplay,
7404,Coldplay,it was a wicked and wild wind
7405,Coldplay,blew down the doors to let me in
7406,Coldplay,shattered windows and the sound of drums
7407,Coldplay,people couldn't believe what i'd become
7408,Coldplay,
7409,Coldplay,revolutionaries wait
7410,Coldplay,for my head on a silver plate
7411,Coldplay,just a puppet on a lonely string
7412,Coldplay,oh who would ever want to be king?
7413,Coldplay,
7414,Coldplay,i hear jerusalem bells are ringing
7415,Coldplay,roman calvary choirs are singing
7416,Coldplay,"be my mirror, my sword and shield"
7417,Coldplay,my missionaries in a foreign field
7418,Coldplay,for some reason i can't explain
7419,Coldplay,i know saint peter won't call my name
7420,Coldplay,never rule this world
7421,Coldplay,but that was when i ruled the world
7422,Coldplay,
7423,Coldplay,"oh, oh, oh, oh, oh"
7424,Coldplay,
7425,Coldplay,i hear jerusalem bells are ringing
7426,Coldplay,roman calvary choirs are singing
7427,Coldplay,"be my mirror, my sword and shield"
7428,Coldplay,my missionaries in a foreign field
7429,Coldplay,for some reason i can't explain
7430,Coldplay,i know saint peter won't call my name
7431,Coldplay,never rule this world
7432,Coldplay,but that was when i ruled the world
7433,Coldplay,i want to be bigger stronger drive a faster car
7434,Coldplay,to take me anywhere in seconds
7435,Coldplay,to take me anywhere i want to go
7436,Coldplay,and drive around a faster car
7437,Coldplay,i will settle for nothing less
7438,Coldplay,i will settle for nothing less
7439,Coldplay,i want to be bigger stronger drive a faster car
7440,Coldplay,at the touch of a button
7441,Coldplay,i can go anywhere i want to go
7442,Coldplay,and drive around my faster car
7443,Coldplay,i will settle for nothing less
7444,Coldplay,i will settle for nothing less
7445,Coldplay,i think i want to change my attitude
7446,Coldplay,i think i want to change my oxygen
7447,Coldplay,i think i want to change my air
7448,Coldplay,my atmosphere
7449,Coldplay,i want to choke
7450,Coldplay,i want to be bigger stronger drive a faster car
7451,Coldplay,to take me anywhere in seconds
7452,Coldplay,to take me anywhere i want to go
7453,Coldplay,and drive around my faster car
7454,Coldplay,i will settle for nothing less
7455,Coldplay,i will settle for nothing less
7456,Coldplay,i think i need to change my attitude
7457,Coldplay,i think i want to change my oxygen
7458,Coldplay,i think i want to change my air
7459,Coldplay,my atmosphere
7460,Coldplay,i want to choke
7461,Coldplay,bigger better
7462,Coldplay,bigger and better
7463,Coldplay,bigger and better
7464,Coldplay,bigger stronger drive a faster car
7465,Coldplay,at the touch of a button
7466,Coldplay,i can go anywhere i want to go
7467,Coldplay,"see you lost your trust and you never should have, you never should have"
7468,Coldplay,don't break your back if you ever see this
7469,Coldplay,don't answer that
7470,Coldplay,in a bullet proof vest with the windows all closed
7471,Coldplay,i'll be doing my best
7472,Coldplay,i'll see you soon
7473,Coldplay,in a telescope lens when all you want is friends
7474,Coldplay,i'll see you soon
7475,Coldplay,"see, they came for you they came snapping at your heels, they came snapping at your heels"
7476,Coldplay,don't break your back if you ever see this
7477,Coldplay,don't answer that
7478,Coldplay,in a bullet proof vest with the windows all closed
7479,Coldplay,i'll be doing my best
7480,Coldplay,i'll see you soon
7481,Coldplay,in a telescope lens when all you want is friends
7482,Coldplay,i'll see you soon
7483,Coldplay,"no, you lost your trust"
7484,Coldplay,"no, don't lose your trust"
7485,Coldplay,"oh, you lost your trust"
7486,Coldplay,don't lose your trust
7487,Coldplay,such a rush to do nothing at all
7488,Coldplay,such a fuss to do nothing at all
7489,Coldplay,such a rush to do nothing at all
7490,Coldplay,such a rush to get nowhere at all
7491,Coldplay,such a fuss to do nothing at all
7492,Coldplay,such a rush.
7493,Coldplay,"and it's just like you said,"
7494,Coldplay,it's just like you said.
7495,Coldplay,such a rush to do nothing at all.
7496,Coldplay,such a fuss to get nowhere at all.
7497,Coldplay,such a rush x2
7498,Coldplay,and it's just like you said.
7499,Coldplay,it's just like you said.
7500,Coldplay,"so slow down please,"
7501,Coldplay,"just slow down,"
7502,Coldplay,"so slow down please,"
7503,Coldplay,just slow down.
7504,Coldplay,such a rush x15
7505,Coldplay,look at all the people going after money.
7506,Coldplay,far to many people looking for their money.
7507,Coldplay,"everybody's out there, trying to get money."
7508,Coldplay,"why can't you just tell me,"
7509,Coldplay,"try to get money, rush."
7510,Coldplay,such a rush.
7511,Coldplay,they all rush.
7512,Coldplay,such a rush x7
7513,Coldplay,"your plane is boarding, got to"
7514,Coldplay,cross the ocean all alone
7515,Coldplay,my heart is stone
7516,Coldplay,you need to figure out the
7517,Coldplay,things that plague you here at home
7518,Coldplay,i'll carry on
7519,Coldplay,
7520,Coldplay,"sometimes, it's one thing"
7521,Coldplay,"and next time, it's nothing"
7522,Coldplay,it's more than mistrusting
7523,Coldplay,it ends up just crushing me
7524,Coldplay,
7525,Coldplay,stop with the fighting
7526,Coldplay,i know it's the right thing
7527,Coldplay,i won't let you do this
7528,Coldplay,we have to get through this
7529,Coldplay,
7530,Coldplay,"so, say something, i'm not holding back"
7531,Coldplay,before the scene we made goes and fades to black
7532,Coldplay,‘cause i can't wait while you think this through
7533,Coldplay,"we don't have endless time, remember who left who ‘cause i"
7534,Coldplay,"won't wait, won't wait for you"
7535,Coldplay,
7536,Coldplay,your lifeless eyes don't hold the
7537,Coldplay,same desire anymore
7538,Coldplay,i can't ignore
7539,Coldplay,"so long i've wondered, but i"
7540,Coldplay,think now i know
7541,Coldplay,you're not coming home
7542,Coldplay,
7543,Coldplay,"sometimes, it's one thing"
7544,Coldplay,"and next time, it's nothing"
7545,Coldplay,it's more than mistrusting
7546,Coldplay,it ends up just crushing me
7547,Coldplay,
7548,Coldplay,stop with the fighting
7549,Coldplay,i know it's the right thing
7550,Coldplay,i won't let you do this
7551,Coldplay,we have to get through this
7552,Coldplay,
7553,Coldplay,"so, say something, i'm not holding back"
7554,Coldplay,before the scene we made goes and fades to black
7555,Coldplay,‘cause i can't wait while you think this through
7556,Coldplay,"we don't have endless time, remember who left who"
7557,Coldplay,"‘cause i won't wait, won't wait for you"
7558,Coldplay,
7559,Coldplay,put my heart in your hands
7560,Coldplay,committed my whole life to you
7561,Coldplay,and all you had to say
7562,Coldplay,see you in a few days
7563,Coldplay,but days turn into months
7564,Coldplay,this isn't what you promised me
7565,Coldplay,i've gotta let you go
7566,Coldplay,or just find another way
7567,Coldplay,
7568,Coldplay,"(so, say something)"
7569,Coldplay,but i can't keep waiting
7570,Coldplay,can't keep waiting (we have to get through this)
7571,Coldplay,
7572,Coldplay,"so, say something"
7573,Coldplay,i'm not holding back
7574,Coldplay,(i needed time to work it out alone)
7575,Coldplay,
7576,Coldplay,"so, say something, i'm not holding back"
7577,Coldplay,before the scene we made goes and fades to black
7578,Coldplay,‘cause i can't wait while you think this through
7579,Coldplay,"we don't have endless time, remember who left who ‘cause i"
7580,Coldplay,"won't wait, won't wait for you"
7581,Coldplay,i feel safe
7582,Coldplay,i feel warm
7583,Coldplay,"when you're here, can i do no wrong?"
7584,Coldplay,"i am cured, when i'm by you're side"
7585,Coldplay,"i'm alright, yes i'm alright"
7586,Coldplay,
7587,Coldplay,i'm safe when i am with you
7588,Coldplay,and i feel warm if you want me to
7589,Coldplay,"i am cured, when i'm by your side"
7590,Coldplay,i'm alright
7591,Coldplay,
7592,Coldplay,[chorus]
7593,Coldplay,"careful where you stand, my love"
7594,Coldplay,careful where you lay your head
7595,Coldplay,it's true we're always there
7596,Coldplay,looking out for one another
7597,Coldplay,
7598,Coldplay,i feel safe when i'm with you
7599,Coldplay,and i feel warm if you want me to
7600,Coldplay,i am cured when you're all alone
7601,Coldplay,i'm alright
7602,Coldplay,
7603,Coldplay,[chorus]
7604,Coldplay,
7605,Coldplay,"so i'd like a quiet town, please"
7606,Coldplay,i'd like a quiet town
7607,Coldplay,
7608,Coldplay,oh now now
7609,Coldplay,oh now now
7610,Coldplay,and careful where you stand
7611,Coldplay,and careful where you stand
7612,Coldplay,stuck here
7613,Coldplay,in the middle of no where
7614,Coldplay,with a headache
7615,Coldplay,and a heavy heart
7616,Coldplay,oh well nothing
7617,Coldplay,was going quite right here
7618,Coldplay,and i'm tired
7619,Coldplay,i can't play no part
7620,Coldplay,come on come on
7621,Coldplay,oh what a stake
7622,Coldplay,i'm in
7623,Coldplay,come on come on
7624,Coldplay,why won't it just
7625,Coldplay,sake in
7626,Coldplay,the help is just around the corner
7627,Coldplay,for us
7628,Coldplay,oh my head
7629,Coldplay,just won't stop achin'
7630,Coldplay,i'm sat here lickin' my ruins
7631,Coldplay,i'm shattered
7632,Coldplay,but i really doesn't matter
7633,Coldplay,'cause my rescue is gonna be here soon
7634,Coldplay,come on come on
7635,Coldplay,oh what a stake
7636,Coldplay,i'm in
7637,Coldplay,come on come on
